,fpr,tpr,thresholds
154,0.0,0.9987704918032787,54.0
155,0.0,0.9995901639344262,53.0
156,0.0,1.0,52.0
157,0.00014914243102162565,1.0,23.0
158,0.00044742729306487697,1.0,22.0
159,0.0010439970171513796,1.0,21.0
160,0.0017897091722595079,1.0,20.0
161,0.0032811334824757645,1.0,19.0
162,0.0044742729306487695,1.0,18.0
163,0.008053691275167786,1.0,16.0
164,0.011185682326621925,1.0,15.0
165,0.01372110365398956,1.0,14.0
166,0.01715137956748695,1.0,13.0
167,0.02162565249813572,1.0,12.0
168,0.025503355704697986,1.0,11.0
169,0.029082774049217,1.0,10.0
170,0.034153616703952276,1.0,8.0
171,0.035048471290082026,1.0,7.0
172,0.035794183445190156,1.0,6.0
173,0.03639075316927666,1.0,4.0
174,0.036539895600298286,1.0,2.0
175,0.03683818046234154,1.0,1.0
176,0.037434750186428035,1.0,0.0
177,0.03832960477255779,1.0,-1.0
178,0.041014168530947054,1.0,-2.0
179,0.042654735272184933,1.0,-3.0
180,0.045339299030574196,1.0,-4.0
181,0.04936614466815809,1.0,-5.0
182,0.053989560029828486,1.0,-6.0
183,0.058165548098434,1.0,-7.0
184,0.06532438478747203,1.0,-8.0
185,0.0732289336316182,1.0,-9.0
186,0.08560775540641312,1.0,-10.0
187,0.0970917225950783,1.0,-11.0
188,0.11066368381804624,1.0,-12.0
189,0.1284116331096197,1.0,-13.0
190,0.14750186428038778,1.0,-14.0
191,0.16554809843400448,1.0,-15.0
192,0.18926174496644296,1.0,-16.0
193,0.2343027591349739,1.0,-17.0
194,0.33571961222967933,1.0,-18.0
195,0.43102162565249813,1.0,-19.0
196,0.47710663683818044,1.0,-20.0
197,0.5033557046979866,1.0,-21.0
198,0.5348247576435496,1.0,-22.0
199,0.5639075316927666,1.0,-23.0
200,0.6034302759134974,1.0,-24.0
201,0.6706935123042506,1.0,-25.0
202,0.7193139448173005,1.0,-26.0
203,0.754958985831469,1.0,-27.0
204,0.8062639821029083,1.0,-28.0
205,0.8747203579418344,1.0,-29.0
206,0.9231916480238628,1.0,-30.0
